시군구,종량제,인구수,1인가구비율,15_64세인구율,외국인수,외국인비율,아파트,연립주택,다세대주택,소득수준,경제활동참가율,재정자주도,제조업종사자수,음식점업종사자수,20ℓ가격,인센티브제도입,일제대청소참여율,청결유지책임제이행실적,공무원단속건수,주민신고건수
경상북도 성주군,0.031370850687336964,0.028401784143056327,0.502727935079341,0.30407118432154434,0.02524322333210548,0.32967155746983523,0.07544887466025636,0.10726773551380561,0.03883092006017361,0.021541216529746617,0.5154639175257734,0.8239999999999998,0.03460520054177394,0.0142445005409304,0.19753086419753085,0.0,0.10102405949629811,0.0,0.0008679433436132297,0.0018688095683049898
경상북도 안동시,0.17414791983155198,0.12319622866270491,0.5623598579680525,0.48234054428153295,0.03152694416155663,0.08164121182653539,0.5207560199966512,0.12130714669399699,0.03237379627663861,0.0024312295355175184,0.3127147766323024,0.8028888888888889,0.01627355516779943,0.07007302560403894,0.19753086419753085,1.0,0.01598456523819773,0.0,0.0059094014884305,0.0
경상북도 영덕군,0.07474148032611429,0.02170447930908451,0.6633744621709039,0.09990493462384123,0.015698468072197786,0.25645277164068386,0.09734116253866766,0.3943165070305147,0.09476120116656259,0.007927638243502016,0.37457044673539525,0.7895555555555556,0.002961046778844785,0.015461593941579517,0.13580246913580246,0.0,0.0,0.0,0.00016620191686210782,0.0
경상북도 영양군,0.011824970141527467,0.0059443233657764,0.6006871957514868,0.12623433315554503,0.003629390479079543,0.17259557306814918,0.056086151136969194,0.10789629606499318,0.1305629227515619,0.021521609839944056,0.8591065292096222,0.9875555555555554,0.0006019710484464673,0.0,0.07407407407407407,0.0,0.14022614551537801,0.0,5.540063895403594e-05,0.0028032143524574847
경상북도 영주시,0.15414076958732714,0.07762731309138657,0.47182452065180197,0.4006447623800817,0.021050464778661352,0.08935490109856734,0.4247639455858351,0.26195993612563756,0.07140214909780382,0.01395342757615565,0.3436426116838488,0.8082222222222222,0.021333365872308926,0.04473945185719438,0.30864197530864196,1.0,0.2480652662815218,0.0,0.014718103082122213,0.0
경상북도 영천시,0.10987974281676766,0.0779141228865756,0.5363356896273106,0.4067468578688328,0.04908886047972958,0.2487980796993893,0.44759943681205416,0.1402947199275781,0.05222904275885363,0.02907672097719742,0.5154639175257734,0.846,0.06154747233170232,0.030652722683014784,0.2716049382716049,0.0,0.053073831613182396,0.0,0.0014958172517589702,0.0
경상북도 예천군,0.03301123400358415,0.03956029266443761,0.47957445582245806,0.2251079517849336,0.01209074559597842,0.10507359894869243,0.4134525169380955,0.09290802214031232,0.04552925898296888,0.022024848211543113,0.46048109965635753,0.7808888888888889,0.0027617455533456166,0.011742697439596106,0.5679012345679012,1.0,0.19374315238534737,0.0,0.00295470074421525,0.0
경상북도 울릉군,0.008561684390024395,0.0,0.718078521501511,0.588223636636212,0.0,0.10990143039016505,0.049882105852207904,0.42366670238120313,0.06173532729780132,0.0247044291512264,0.9828178694158075,0.7951111111111112,0.0004148719387941869,0.009353588171655247,0.19753086419753085,0.0,0.3746170462771452,0.01791044776119403,0.0004247382319809422,0.0
경상북도 울진군,0.08033141494761939,0.0321785361363421,0.5918038422572538,0.39499526562619247,0.023065589044657754,0.26742398181646504,0.2504340820784923,0.573015735052377,0.11199262173057122,0.003947480213582207,0.37113402061855677,0.7108888888888889,0.002717004461907028,0.025716732780382258,0.32098765432098764,0.0,0.011465209260192058,0.0,0.00025853631511883437,0.0
경상북도 의성군,0.03779084520623493,0.034848659185358656,0.6164256610917531,0.0,0.010563151394335984,0.1041706007835933,0.09227201449934604,0.09265621283240272,0.06352618776808945,0.010247763203471691,0.711340206185567,0.7260000000000001,0.005112686539846009,0.006220699603317706,0.24691358024691357,0.0,0.0268605184582403,0.0,0.0012557478162914812,0.01270790506447393
경상북도 청도군,0.03220880517614525,0.027596347786065276,0.5663597069108485,0.1362827465149359,0.015795974085068578,0.2073700896022504,0.11994311445537437,0.11826741106149254,0.07344156196282207,0.010561470240312662,0.7285223367697595,0.6437777777777778,0.00582854400286343,0.017557699242697438,0.18518518518518517,0.0,0.11877606703803174,0.0,0.0,0.0
경상북도 청송군,0.0424170757756718,0.012943666833619862,0.6233922968573979,0.13559746294816513,0.004918636649260038,0.12911891277739349,0.10649038850575261,0.09793577213443597,0.10216743131376191,0.026194537576221005,1.0,0.9448888888888888,0.0006426447679360935,0.005950234403173459,0.0,0.0,0.027742786172709477,0.0,0.0010526121401266827,0.0
경상북도 칠곡군,0.15469057148947254,0.08755820800563129,0.45072613234006376,0.7452958049802376,0.06074624601850447,0.2787756455827774,0.5585596399867622,0.07374026143977941,0.12419837818901149,0.28353887679809686,0.36769759450171824,0.7006666666666665,0.09904457432918869,0.047128561125135235,0.25925925925925924,0.0,0.027203231433356262,0.0,0.00177282044652915,0.0179405718557279
경상북도 포항시,0.5609941771749317,0.41257800549591866,0.3897615062740021,0.6771348029543311,0.11491625316894542,0.0912730650545888,0.6769048534988655,0.30399755988837607,0.1188077893344668,0.03621355606532949,0.27491408934707895,0.5813333333333334,0.16431775936614076,0.2720429138117562,0.9382716049382716,0.0,0.009047431007111714,0.0,0.03667522298757179,0.05139226312838722
광주광역시 광산구,0.30191285949995655,0.33136091670840495,0.3669133057010059,0.9095460569194853,0.24924703690060887,0.31718221277052083,0.87849437267893,0.20917661380201585,0.0073393890435228685,0.047180231228228404,0.40206185567010316,0.06822222222222223,0.19958187416364664,0.22162369275153262,0.7407407407407407,0.0,0.016329301594305595,0.1253731343283582,0.018152942697272443,0.08858157353765651
광주광역시 남구,0.1257202404918105,0.17207149432133526,0.3811955293745651,0.6604450547006708,0.027074169573790385,0.035129975639158116,0.8120408145854441,0.11244020955591888,0.02569222900326802,0.03810886941291035,0.2714776632302405,0.0826666666666667,0.0036647021260153177,0.08429498737829066,0.7407407407407407,0.0,0.017349141916608662,0.03283582089552239,0.0035825746523609906,0.04672023920762474
광주광역시 동구,0.08715234193054337,0.08199291351373303,0.6354917562993493,0.6346935855145194,0.024961539294923188,0.10410132088962279,0.6220932310229952,0.13938714689995627,0.08306413261242394,0.02999823539791777,0.1718213058419242,0.16977777777777783,0.003798925400331084,0.09642084385142445,0.7407407407407407,1.0,0.04191792689497066,0.06567164179104477,0.0026776975494450703,0.019061857596710894
광주광역시 북구,0.26712590632728944,0.3517108754213312,0.4790369994092483,0.7914311107096111,0.08728954952222054,0.0768440800568149,0.8181340308379162,0.10369539108362515,0.026024206789624797,0.04638942807285846,0.12027491408934722,0.0,0.07229346902086155,0.20366029570861882,0.7407407407407407,0.0,0.047610069364717685,0.0,0.0024006943546748907,0.06540833489067464
광주광역시 서구,0.1955180148937106,0.2355436018572415,0.49828143933104563,0.835141829437291,0.03393209247903621,0.02799060911861633,0.8022474993971861,0.06444726840892465,0.025131914483909557,0.009019077309177892,0.24054982817869405,0.0842222222222222,0.03974229131331373,0.20900198341146772,0.7407407407407407,0.0,0.006050599532775582,0.041791044776119404,0.011781869217558309,0.06989347785460662
대구광역시 남구,0.15111601327644716,0.11212063270748447,0.7492862414032145,0.6580668089938158,0.025275725336395743,0.06788421956635596,0.29611291065885825,0.051300400695597374,0.19807728539175368,0.006038860459188675,0.02061855670103095,0.19955555555555554,0.0037338474491476824,0.058645870897944465,0.5185185185185185,0.0,0.047944403080140356,0.023880597014925373,0.06441247622389244,0.24649598205942813
대구광역시 달서구,0.5060427458291181,0.44670667903022754,0.3777668281826491,0.8236400768942862,0.16716864206626075,0.13713659468961734,0.7988439558423147,0.02563822596462192,0.06638050732786688,0.028828369573031653,0.15120274914089327,0.08199999999999998,0.19754818818916534,0.2579787234042553,0.5185185185185185,0.0,0.02859270926805552,0.0029850746268656717,0.06310132776864694,0.10035507381797795
대구광역시 달성군,0.24245699985225835,0.21503627847792833,0.25494383347261124,0.7362484756150558,0.10677991809494919,0.19428294912808844,0.9127186212270575,0.033239446552712014,0.042118086929038866,0.032004653321046475,0.40549828178694164,0.6113333333333335,0.1860619298052949,0.10802830869094843,0.5185185185185185,0.0,0.004695536654290327,0.020895522388059702,0.009990581891377814,0.03139600074752383
대구광역시 동구,0.31068431446187644,0.2796471647286559,0.42506272370263865,0.6552633025552829,0.03775649498385734,0.023290221129869285,0.6989428591145455,0.10980204052396521,0.220110470506555,0.024325366481710225,0.1340206185567008,0.062444444444444476,0.025457681028557017,0.1604534799855752,0.5185185185185185,0.0,0.02911523139021956,0.023880597014925373,0.020812173367066165,0.04989721547374323
대구광역시 북구,0.4064395054376818,0.35696059453386214,0.4206665633290001,0.8248395658584688,0.0892396697796364,0.07769961942104389,0.761036640999717,0.059658413739651354,0.08231296320725734,0.023789450293773568,0.1855670103092782,0.09333333333333342,0.10238388669928698,0.20100072124053373,0.5185185185185185,0.0,0.018383975927922163,0.026865671641791045,0.053701686026112166,0.0730704541207251
대구광역시 서구,0.18229457427287993,0.1276100537408796,0.516206287522494,0.650868840838157,0.04111503542718468,0.11209289106191613,0.2985434908818369,0.07151457574689558,0.37222945742459435,0.0008234809717075466,0.03436426116838492,0.17311111111111116,0.06248703525191268,0.05729354489722322,0.5185185185185185,0.0,0.07323746440660298,0.0,0.0208675740060202,0.01588488133059241
대구광역시 수성구,0.36899771395188585,0.34058197853072164,0.24524532274130584,0.7429275183574545,0.0299018439470434,0.0003516622261137748,0.7807052294832234,0.04854299596272459,0.10274874014348202,0.07713271768327354,0.04467353951890039,0.20800000000000002,0.007272461044745159,0.25416967183555716,0.5185185185185185,0.0,0.03247064466455147,0.005970149253731343,0.014625768683865488,0.0900766211923005
대구광역시 중구,0.11538396473147675,0.06024105559541375,0.6742027860483353,0.71636681664405,0.008179671079716582,0.031245010403600382,0.6092289729994842,0.05676093936430434,0.06575093783948444,0.03976890248286048,0.2508591065292095,0.39555555555555555,0.007699535099386233,0.15125766318067074,0.5185185185185185,0.0,0.005826934063302213,0.014925373134328358,0.05870621041162675,0.22294898149878528
대전광역시 대덕구,0.1592716901079642,0.13854012968202184,0.45739253828330817,0.8146784733232718,0.045611146020671275,0.11535473321536227,0.6437820199500796,0.147237154253718,0.2750636384615321,0.02165885666856198,0.28865979381443296,0.17488888888888887,0.1049300615393376,0.07935899747565814,0.6419753086419753,0.0,0.01560698342786712,0.0,0.0014404166128049343,0.017566809942066903
대전광역시 동구,0.19387030088543483,0.17830854980845506,0.6350053826428481,0.6977398454301608,0.08276093692444367,0.17852718183808589,0.5834912198212453,0.17755351148387488,0.1703920699774314,0.005548693214124659,0.06529209621993134,0.0928888888888889,0.01855941820311642,0.09932834475297511,0.6419753086419753,0.0,0.009119682468929215,0.020895522388059702,0.007700688814610995,0.015698000373761914
대전광역시 서구,0.4236553537171684,0.39034728520569084,0.5277624835539991,0.8626677930626008,0.07258780958159086,0.0470049221961306,0.6986632300219184,0.08637811585260745,0.08035985124806118,0.04314778869216843,0.32646048109965636,0.08688888888888895,0.009212597464400327,0.28658041831950953,0.6419753086419753,0.0,0.02441705382606832,0.005970149253731343,0.052390537570866653,0.07138852550925061
대전광역시 유성구,0.31523272691593274,0.29366023445643197,0.5456045497737319,0.910246101738351,0.11140603670559684,0.13934721900144656,0.7730014765379711,0.06219780659497748,0.03476862908260641,0.07377343816376815,0.42268041237113413,0.20266666666666666,0.09297605538133645,0.29559592499098447,0.6419753086419753,0.0,0.008833042535036214,0.0,0.008476297759967498,0.5821341805270043
대전광역시 중구,0.1956781623195663,0.18453291459667268,0.4688725470487553,0.6802033397764167,0.031386102142965486,0.04088361125150144,0.6254839681708488,0.1955592482605833,0.2132925717646038,0.02601154180473044,0.2233676975945016,0.1588888888888889,0.00758564868481528,0.11397854309412189,0.6419753086419753,1.0,0.02718504266264896,0.005970149253731343,0.01650939040830271,0.0366286675387778
부산광역시 강서구,0.12372572836064297,0.11354875935727532,0.29474868373855573,0.6449470096255576,0.07003098524409006,0.24671404320911275,0.7731123752411713,0.030185739917320414,0.025166845049146118,0.06168264611885575,0.518900343642612,0.5051111111111111,0.27917220846094715,0.10356563288856833,0.4567901234567901,0.0,0.080011359781225,0.21194029850746268,0.010230651326845303,0.020743786208185386
부산광역시 금정구,0.14367254137047852,0.17958184993163945,0.5429037960117796,0.6605275616232706,0.061342116097159324,0.12120171881320956,0.5483830164546436,0.23520159453559691,0.3954009463289489,0.024900496049252006,0.030927835051546428,0.13666666666666666,0.02984637536148768,0.11564641182834476,0.8765432098765432,0.0,0.011779006355024954,0.04477611940298507,0.00858709903787557,0.017753690898897403
부산광역시 기장군,0.13846775003016862,0.14350473109255074,0.3004645164952824,0.6299810492483954,0.03426794652336894,0.07347955716624281,0.8492362932504077,0.13686360338213327,0.11655607995287573,0.03588677790195348,0.24398625429553256,0.6035555555555555,0.06856368894366283,0.14837270104579878,0.5555555555555556,0.0,0.023396083951214185,0.041791044776119404,0.006721944193089693,0.025042048215286862
부산광역시 남구,0.15477459249810813,0.2092586262910671,0.42937472294271783,0.6471209017981624,0.08500357522047193,0.15168239707531786,0.6609866513764768,0.20224938783409455,0.4156039935674329,0.03374311315020685,0.061855670103092855,0.1291111111111112,0.01689586307599071,0.13047692030292102,0.6666666666666666,0.0,0.0218418409846312,0.01791044776119403,0.006149470923897989,0.24406652962063166
부산광역시 동구,0.07235111082540209,0.06553984541036643,0.6404730738047009,0.5456268080409996,0.02565491538644883,0.14224133398509786,0.37809059795246736,0.18272083308302928,0.2648087420765983,0.009319713219483822,0.06529209621993134,0.30955555555555564,0.00573499444803729,0.07201135953840605,0.8765432098765432,0.0,0.036794567246750474,0.029850746268656716,0.009584310539048216,0.13642309848626424
부산광역시 동래구,0.17793394031463328,0.2235508913946909,0.31127465855682945,0.6638660094149158,0.018872830491213625,0.0,0.7252834443805511,0.1828980675080465,0.27263727325160786,0.04629793018711317,0.12714776632302383,0.1684444444444445,0.00738228008736715,0.15844752975117202,0.8765432098765432,1.0,0.05344868866668494,0.01791044776119403,0.006574209155878931,0.20837226686600635
부산광역시 부산진구,0.27452483018169965,0.29351133025597986,0.5893061371435796,0.7330866101884657,0.0424692856059457,0.02778306797079283,0.6840028160594255,0.06181969226137941,0.2728557042530489,0.022495408766804566,0.16838487972508573,0.11822222222222227,0.016529799600584073,0.2974666426253155,0.8765432098765432,0.0,0.006943679641677784,0.1044776119402985,0.07301804214141937,0.08334890674640254
부산광역시 북구,0.1183647368901851,0.22831497976256548,0.3179809526565543,0.7361619395017124,0.03878572511971572,0.04025817047064359,0.8826151402300771,0.1506339695636964,0.19980587962612364,0.02564555026174931,0.1374570446735393,0.08733333333333333,0.006422380307411972,0.10496303642264695,0.6666666666666666,0.0,0.022833054757102164,0.023880597014925373,0.0042843160791121125,0.020370024294524388
부산광역시 사상구,0.09969966718658191,0.16480395408335927,0.5066214864000381,0.7575622561034968,0.0742995818075448,0.17209350243599555,0.7253328938229988,0.05108093036908482,0.2116948977592593,0.00929357096641374,0.19243986254295517,0.12355555555555564,0.13032266461671121,0.09941849981968987,0.8765432098765432,1.0,0.05534376537587571,0.0029850746268656717,0.003601041532012336,0.026350214913100356
부산광역시 사하구,0.2211635951067067,0.24788403746971152,0.41859104035654193,0.6881973662378782,0.07058351931702456,0.09443401517724408,0.7419820234975038,0.3053870612850031,0.21170348418219997,0.017508773993686645,0.1443298969072163,0.07088888888888897,0.10575980541692596,0.11494771006130544,0.8765432098765432,0.0,0.040174569834952684,0.029850746268656716,0.0015142841314103156,0.024481405344795364
부산광역시 서구,0.06089267528530489,0.0813862981062093,0.6048642333858859,0.5390368518635462,0.028330913739680615,0.12358180493838158,0.47801608553652175,0.1741121707997528,0.31853678978510713,0.016469619434150932,0.04467353951890039,0.2928888888888889,0.008639098019596598,0.057879552830869097,0.8765432098765432,0.0,0.022596890382896657,0.050746268656716415,0.013148418311757863,0.007662119230050458
부산광역시 수영구,0.11761475070572008,0.14028298566458652,0.5774088203508003,0.6656763782150342,0.022827241013195814,0.03832986197656352,0.5590607911830554,0.20609479059300642,0.5627962050292455,0.03397839342783758,0.10996563573883174,0.2613333333333334,0.004331751125645187,0.13480436350522898,0.8765432098765432,0.0,0.07773223790071639,0.0029850746268656717,0.004709054311093055,0.07008035881143712
부산광역시 연제구,0.15188911933577162,0.16458990429520934,0.3861158411478377,0.6647932684777018,0.014550063920608437,0.003135994983723971,0.6967684758576064,0.11115864607161942,0.30749099708519245,0.0389650282009555,0.15120274914089327,0.204,0.00715043988627628,0.11282906599350884,0.7777777777777778,0.0,0.013665487626730916,0.0626865671641791,0.04565012649812561,0.021678190992337882
부산광역시 영도구,0.05436723158107237,0.08389398020927809,0.5363818794511626,0.45299581366334907,0.02806006370392841,0.11752050184364131,0.6309343477088424,0.17304824131514043,0.15807454646339086,0.006254534047016842,0.0,0.23111111111111118,0.03748083250969051,0.04859358095924991,0.8765432098765432,0.0,0.022891629098042984,0.005970149253731343,0.0032317039389854296,0.05251354886937021
부산광역시 중구,0.08681061890213301,0.02596770809362013,0.9341141722921078,0.6073807955796577,0.025319061342116096,0.35792644988555117,0.27035488650560385,0.2564627524366839,0.5554085789348792,0.0,0.15807560137457025,0.5435555555555555,0.002570579071744374,0.09860710421925713,0.8765432098765432,0.0,0.0,0.005970149253731343,0.004949123746560544,0.005606428704914969
부산광역시 해운대구,0.2413072090025409,0.31962709650345866,0.32576763321527896,0.7055384393366928,0.06444064050616455,0.05472761620557119,0.8216374320073806,0.0995052206788469,0.19476729945095592,0.06804174917815292,0.0859106529209623,0.16644444444444448,0.023574487816187328,0.3262035701406419,0.8765432098765432,0.0,0.010746024525911904,0.011940298507462687,0.003324038337242156,0.27452812558400297
서울특별시 강남구,0.5720990477994954,0.4400339095474666,0.42752513786597807,0.841573146031454,0.11011679053541636,0.07769085388563465,0.7087811247189878,0.2054178220711993,0.3515819418259175,0.18295002254769327,0.19243986254295517,0.6328888888888888,0.06954392558336282,1.0,0.43209876543209874,0.0,0.0029723802024099934,0.0,0.47044375911802183,0.1653896467949916
서울특별시 강동구,0.2519164120660935,0.38162708296671316,0.352857506528026,0.7956257783381752,0.08389850707460293,0.06323673019418369,0.5923908310933239,0.13322647371068216,0.5349908642998094,0.05809462188498716,0.36426116838487976,0.43200000000000005,0.011994679877490757,0.21711593941579516,0.43209876543209874,1.0,0.0275620581689458,0.0,0.1963952650920574,0.024855167258456365
서울특별시 강북구,0.2117611367309399,0.24083900748582027,0.5438329478307139,0.7340157512828877,0.07160191545145284,0.10038459647547873,0.31960811538165,0.3203557501587803,0.8088090452933475,0.015260540229659694,0.1443298969072163,0.37933333333333336,0.01608645605814715,0.13642715470609448,0.43209876543209874,1.0,0.0,0.0,0.07567727281121309,0.03139600074752383
서울특별시 강서구,0.3687856877824431,0.473929920268569,0.5601726282631067,0.8619761090945927,0.11138436870273667,0.07034427660332075,0.5370074386474062,0.14642321918665965,0.6838611577245628,0.04944807168205792,0.3402061855670103,0.3022222222222222,0.027019551856958663,0.3407861521817526,0.43209876543209874,0.0,0.002763152241558349,0.020895522388059702,0.0020498236412993297,0.08503083535787703
서울특별시 관악구,0.31319366673320675,0.40420383631367346,1.0,0.9989777244789406,0.26507551298996773,0.2718792039940713,0.2602789102722371,0.2043031660166359,0.44413716744147363,0.023711023534563325,0.3058419243986254,0.35000000000000003,0.012677998364916477,0.23780652722683016,0.43209876543209874,1.0,0.039076552595548916,0.0029850746268656717,0.09473509261140145,0.05961502522892917
서울특별시 광진구,0.1489872930912175,0.27785862223004343,0.6889531343518952,0.9526320718407623,0.2281207341119369,0.3489522266578064,0.255733062017171,0.220679706097421,0.66016688527414,0.04101719506695685,0.2989690721649484,0.4473333333333334,0.017786617532813524,0.22939956725567978,0.43209876543209874,1.0,0.010946665914769962,0.008955223880597015,0.07994312201067386,0.038684358063913286
서울특별시 구로구,0.2887745676865351,0.3268438739458259,0.43357519557476054,0.7885576218209113,0.49060692076011353,0.6740371682917587,0.5805033664906233,0.3660161940284391,0.44426035658748714,0.02776960832369338,0.40549828178694164,0.3833333333333333,0.06012795952151436,0.2035250631085467,0.43209876543209874,0.0,0.03587314223474185,0.0,0.08749607578807408,0.0547561203513362
서울특별시 금천구,0.1852296705812562,0.1866767966645459,0.7238713803127851,0.8926262078932253,0.28585512773287686,0.6787307299675722,0.35418825791714814,0.302068636165026,0.5948421131579114,0.016508832813756053,0.43986254295532656,0.47288888888888886,0.14184959672007125,0.15044626758023802,0.43209876543209874,1.0,0.05020893981216661,0.0,0.09850233606027589,0.0368155484956083
서울특별시 노원구,0.2659603262947412,0.4185713995641168,0.3228156139090133,0.7987958701847917,0.07571883599488635,0.04450051223699817,0.9433132036630609,0.13748189173081002,0.19069930111263936,0.042546516871556576,0.20274914089347065,0.3317777777777777,0.010144025640712767,0.21709340064911647,0.43209876543209874,1.0,0.011747899669420076,0.0,0.05216893501505051,0.013829190805456923
서울특별시 도봉구,0.18148537865279923,0.25609661175260245,0.3250880828058019,0.735898757542088,0.045210287967758014,0.04316707600716709,0.5937723666248224,0.28055142395824834,0.5976305950145381,0.027488579103190008,0.20962199312714763,0.4457777777777778,0.008574020068413197,0.09966642625315543,0.43209876543209874,1.0,0.005045629061197052,0.020895522388059702,0.012945282635593063,0.008783404971033451
서울특별시 동대문구,0.211007767150154,0.27720547425987846,0.6720955988103904,0.8170505986931209,0.24956122294208144,0.3865702372866391,0.5117845281466198,0.17233702923446717,0.2805582095228814,0.024632537955283675,0.013745704467353967,0.40955555555555556,0.03691546780878471,0.1705959249909845,0.43209876543209874,0.0,0.013347650914430709,0.0,0.15395837565326587,0.04204821528686227
서울특별시 동작구,0.22926795709402345,0.31439091413642334,0.6141004856297694,0.8568894294203244,0.17799180949491886,0.22833849315227214,0.4578299882859254,0.25530099094139075,0.5200995871875032,0.051513309674594304,0.24398625429553256,0.49977777777777777,0.0041121130404012055,0.16304543815362424,0.43209876543209874,1.0,0.027154345236517198,0.0,0.18941478458384886,0.04728088207811624
서울특별시 마포구,0.2831970388515399,0.3008897025977015,0.6335204769925601,0.9295797720972464,0.15568460055036729,0.20503086954607963,0.5262248134236719,0.14209203237801346,0.5601180822197022,0.06815285375370077,0.3436426116838488,0.46866666666666673,0.01594816541188242,0.43310494049765597,0.43209876543209874,0.0,0.0221812643817095,0.011940298507462687,0.07216856567745748,0.06783778732947113
서울특별시 서대문구,0.22741160031262583,0.2515643401513408,0.569459315353359,0.8249580442309625,0.193982795605729,0.32467024712034565,0.49458245172279164,0.32884397312661745,0.5304404531500289,0.041768784842721667,0.18900343642611667,0.45977777777777784,0.0056658491249049255,0.19259376126938335,0.43209876543209874,0.0,0.010458413117512019,0.0,0.07850270539786892,0.026723976826761354
서울특별시 서초구,0.362969065607438,0.3344667537530627,0.3101960733423429,0.8024145726516136,0.0893480097939373,0.08591689822669826,0.6919066005905143,0.27483959295622573,0.44489872019303034,0.19112601219536104,0.27491408934707895,0.6275555555555556,0.023013190487230484,0.5022538766678687,0.43209876543209874,0.0,0.007223679668638224,0.0,0.2809920407748703,0.0
서울특별시 성동구,0.16669880893171515,0.23012805761238883,0.5150990302591524,0.8676172636685734,0.12552274056900176,0.2175493000843355,0.6514733238988814,0.13317011309815988,0.20750532270259317,0.07325712866563405,0.31958762886597936,0.5691111111111112,0.09254084658279746,0.20891182834475297,0.43209876543209874,0.0,0.006204419085654664,0.0,0.0224557256560359,0.06802466828630163
서울특별시 성북구,0.2387087606280937,0.356524880538221,0.4789730175910856,0.8137660539305653,0.17764512144915603,0.19625594904951546,0.5353180313436515,0.2812476583871042,0.4282238000528143,0.05151984523786182,0.15120274914089327,0.38377777777777783,0.02185398948177614,0.17880003606202668,0.43209876543209874,0.0,0.05220071912479223,0.005970149253731343,0.06269505641631734,0.034012334143150816
서울특별시 송파구,0.3475464173780257,0.5497653066749693,0.33826014840582586,0.8425540280590976,0.12525189053324956,0.06679663802444208,0.6021406798437329,0.1430229038683206,0.6974161012950797,0.10141233522211111,0.27491408934707895,0.41333333333333333,0.031839387616479364,0.47193923548503425,0.43209876543209874,1.0,0.00439927573924402,0.050746268656716415,0.10585215416151134,0.13436740796112875
서울특별시 양천구,0.2644783987061892,0.3653948330242443,0.21901072333820665,0.8123114189831072,0.07086520335420685,0.050901685149100574,0.6424592361955247,0.18773612204766127,0.6371250155760159,0.07704121979752825,0.261168384879725,0.4108888888888889,0.012865097474568757,0.1865984493328525,0.43209876543209874,1.0,0.01834538542869121,0.014925373134328358,0.015844582740854277,0.06185759671089516
서울특별시 영등포구,0.3073821196526831,0.3102275188499181,0.651997925493252,0.8767927653628479,0.47984875734003596,0.6951151925596308,0.5388284841270121,0.05557038782495732,0.2403924268108393,0.05732996098268729,0.41237113402061865,0.43600000000000005,0.03852614710057391,0.43648575549945906,0.43209876543209874,0.0,0.0017343287591951948,0.0,0.05030378017026463,0.09960754999065595
서울특별시 용산구,0.21306374431448444,0.17737705250903577,0.6278049050130241,0.8806369792830627,0.1822495720569435,0.4419540383502044,0.44393010899416785,0.30125349277319163,0.4834422369215488,0.20615780771065753,0.31958762886597936,0.6286666666666666,0.005857015606506168,0.28637756941940135,0.43209876543209874,1.0,0.06426198223037426,0.03283582089552239,0.013942494136765711,0.07587366847318258
서울특별시 은평구,0.28653363152332906,0.3872778281645527,0.39781285417390305,0.7974653970466316,0.07802647829949513,0.054436637902882494,0.4049011853593413,0.2444001086810561,0.9405093230457812,0.03641615852662262,0.2130584192439861,0.34866666666666674,0.007695467727437271,0.17206094482509918,0.43209876543209874,1.0,0.040674462936809666,0.0029850746268656717,0.0836734317002456,0.02392076247430387
서울특별시 종로구,0.20863995362491441,0.11200218618439754,0.6828179073503109,0.8312823464151751,0.13803601222075362,0.5277741560100343,0.27979286072689613,0.7482769983937874,0.4811463260614994,0.07145984876706599,0.061855670103092855,0.628,0.0313024945192163,0.39305355210962856,0.43209876543209874,0.0,0.004131751237821183,0.04776119402985075,0.3144724935827593,0.017379928985236406
서울특별시 중구,0.2898172176527575,0.09428427842378136,0.7030887447873564,0.8161821941950371,0.13376741565729885,0.6069239947611342,0.5333704081871393,0.27432465626887714,0.32538668981231583,0.04919318471462463,0.24742268041237103,0.6880000000000001,0.07003201021723833,0.5265506671474937,0.43209876543209874,0.0,0.035443727990732796,0.0,0.12164133626341157,0.05980190618575967
서울특별시 중랑구,0.21478814863936718,0.31838594615082644,0.5107921470911755,0.8200082338137225,0.08987887586401161,0.09316488681235656,0.40743910466946437,0.2204732354037191,0.5517792629942512,0.022815651366913058,0.261168384879725,0.3462222222222222,0.043049064707820335,0.13624684457266498,0.43209876543209874,1.0,0.011801492485002132,0.0,0.08605565917526915,0.03831059615025229
세종특별자치시,0.3235818212371276,0.3169248236838899,0.3791924594463308,0.7496403069726535,0.09372494637169292,0.09956653063387816,0.9343141803321305,0.03872945008169613,0.015743713524910965,0.07950512714938338,0.4261168384879726,0.7288888888888889,0.08091223018071333,0.2047872340425532,0.49382716049382713,0.0,0.05525520392651842,0.005970149253731343,0.01296374951524441,0.02354700056064287
울산광역시 남구,0.31677048054377943,0.25520318654988966,0.3902056420908817,0.8975820303559683,0.07522047192910229,0.09915830837677302,0.7290860959998023,0.10042224305614882,0.12104512442015376,0.06513342352410642,0.2989690721649484,0.2908888888888889,0.11404097470501386,0.23307338622430582,0.5679012345679012,0.0,0.1659579767627971,0.0,0.002770031947701797,0.11885628854419734
울산광역시 동구,0.16398476118297067,0.1207435395882122,0.307194960713607,0.7741127041425995,0.06623908474355919,0.21595855557528904,0.7289749256162722,0.16520022572664192,0.13488213311690114,0.04617375448503029,0.24398625429553256,0.272,0.16147059900186692,0.08361882437793004,0.5679012345679012,0.0,0.18120414175259933,0.0,0.0063156728407600966,0.010091571668846944
